ds_in_bits 1138451101:57395 1138450921:27667 1138451041:30199 1138450861:468048 1138450981:61150
ds_out_bits 1138451101:3859 1138450921:3322 1138451041:4002 1138450861:35803 1138450981:3273
ds_in_pkts 1138451341:50 1138451161:159 1138451401:20 1138451221:5 1138451281:129
ds_out_pkts 1138451341:30 1138451161:100 1138451401:15 1138451221:5 1138451281:100
ds_in_bits 1138451341:57327 1138451161:201219 1138451401:18855 1138451221:849 1138451281:124973
ds_out_bits 1138451341:2428 1138451161:7553 1138451401:1424 1138451221:612 1138451281:9177
ds_in_pkts 1138451521:11 1138451641:189 1138451701:10 1138451461:205 1138451581:33
ds_out_pkts 1138451521:13 1138451641:119 1138451701:10 1138451461:163 1138451581:27
ds_in_bits 1138451521:1854 1138451641:229356 1138451701:1774 1138451461:140126 1138451581:27532
ds_out_bits 1138451521:1627 1138451641:9484 1138451701:1173 1138451461:19579 1138451581:2725
ds_in_pkts 1138451821:84 1138451941:96
ds_out_pkts 1138451821:54 1138451941:66
ds_in_bits 1138451821:95711 1138451941:98548
ds_out_bits 1138451821:4158 1138451941:6002
ds_in_pkts 1138452121:16 1138452241:62 1138452061:24 1138452301:337 1138452181:5
ds_out_pkts 1138452121:15 1138452241:50 1138452061:19 1138452301:405 1138452181:5
ds_in_bits 1138452121:15361 1138452241:61602 1138452061:17374 1138452301:38003 1138452181:913
ds_out_bits 1138452121:1434 1138452241:4552 1138452061:1990 1138452301:308235 1138452181:595
ds_in_pkts 1138452361:39 1138452541:17 1138452421:155 1138452601:180 1138452481:43
ds_out_pkts 1138452361:23 1138452541:14 1138452421:97 1138452601:99 1138452481:27
ds_in_bits 1138452361:49546 1138452541:12869 1138452421:192837 1138452601:208520 1138452481:50285
ds_out_bits 1138452361:1840 1138452541:1671 1138452421:7514 1138452601:7158 1138452481:2274
ds_in_pkts 1138452901:13 1138452721:5 1138452661:292 1138452841:5 1138452781:98
ds_out_pkts 1138452901:9 1138452721:5 1138452661:188 1138452841:5 1138452781:88
ds_in_bits 1138452901:13853 1138452721:1182 1138452661:287682 1138452841:715 1138452781:102000
ds_out_bits 1138452901:796 1138452721:581 1138452661:16399 1138452841:590 1138452781:7490
ds_in_pkts 1138453141:89 1138452961:160 1138453021:19 1138453081:26
ds_out_pkts 1138453141:69 1138452961:119 1138453021:15 1138453081:19
ds_in_bits 1138453141:88637 1138452961:184801 1138453021:16814 1138453081:27245
ds_out_bits 1138453141:5905 1138452961:9471 1138453021:1445 1138453081:1592
ds_in_pkts 1138453321:371 1138453441:33 1138453501:92 1138453261:24 1138453381:85
ds_out_pkts 1138453321:232 1138453441:22 1138453501:58 1138453261:17 1138453381:47
ds_in_bits 1138453321:518171 1138453441:36887 1138453501:104937 1138453261:20794 1138453381:110500
ds_out_bits 1138453321:14351 1138453441:1703 1138453501:4936 1138453261:1444 1138453381:3261
ds_in_pkts 1138453801:13 1138453561:19 1138453741:24 1138453681:171
ds_out_pkts 1138453801:13 1138453561:16 1138453741:13 1138453681:107
ds_in_bits 1138453801:8595 1138453561:15786 1138453741:28792 1138453681:213702
ds_out_bits 1138453801:1349 1138453561:1489 1138453741:1008 1138453681:7816
ds_in_pkts 1138454041:87 1138453861:77 1138454101:85 1138453981:27
ds_out_pkts 1138454041:67 1138453861:55 1138454101:43 1138453981:27
ds_in_bits 1138454041:94346 1138453861:78707 1138454101:115168 1138453981:36724
ds_out_bits 1138454041:5107 1138453861:5135 1138454101:2897 1138453981:1568
ds_in_pkts 1138454221:46
ds_out_pkts 1138454221:37
ds_in_bits 1138454221:64311
ds_out_bits 1138454221:2239
ds_in_pkts 1138455241:32 1138455301:4
ds_out_pkts 1138455241:28 1138455301:6
ds_in_bits 1138455241:23400 1138455301:272
ds_out_bits 1138455241:3869 1138455301:923
ds_in_pkts 1138455421:6
ds_out_pkts 1138455421:6
ds_in_bits 1138455421:904
ds_out_bits 1138455421:894
ds_out_pkts 1138455661:14
ds_out_bits 1138455661:722
ds_in_pkts 1138456441:6
ds_out_pkts 1138456441:6
ds_in_bits 1138456441:674
ds_out_bits 1138456441:634
ds_in_pkts 1138456561:13
ds_out_pkts 1138456561:13
ds_in_bits 1138456561:893
ds_out_bits 1138456561:12721
ds_in_pkts 1138457041:17 1138456981:1
ds_out_pkts 1138457041:12 1138456981:1
ds_in_bits 1138457041:994 1138456981:40
ds_out_bits 1138457041:1363 1138456981:60
ds_in_pkts 1138457761:13
ds_out_pkts 1138457761:13
ds_in_bits 1138457761:927
ds_out_bits 1138457761:1893
ds_in_pkts 1138458841:18
ds_out_pkts 1138458841:11
ds_in_bits 1138458841:20352
ds_out_bits 1138458841:1457
ds_in_pkts 1138462441:18
ds_out_pkts 1138462441:11
ds_in_bits 1138462441:20352
ds_out_bits 1138462441:1457
ds_in_pkts 1138463641:6 1138463701:454
ds_out_pkts 1138463641:6 1138463701:536
ds_in_bits 1138463641:674 1138463701:185645
ds_out_bits 1138463641:634 1138463701:47317
ds_in_pkts 1138463761:13
ds_out_pkts 1138463761:13
ds_in_bits 1138463761:893
ds_out_bits 1138463761:12721
ds_in_pkts 1138464481:23 1138464601:56
ds_out_pkts 1138464481:20 1138464601:30
ds_in_bits 1138464481:22211 1138464601:63702
ds_out_bits 1138464481:2110 1138464601:6849
ds_in_pkts 1138464721:63 1138464661:142 1138464781:57
ds_out_pkts 1138464721:58 1138464661:106 1138464781:38
ds_in_bits 1138464721:67711 1138464661:131217 1138464781:60438
ds_out_bits 1138464721:9784 1138464661:19483 1138464781:8656
ds_in_pkts 1138464961:36
ds_out_pkts 1138464961:34
ds_in_bits 1138464961:5888
ds_out_bits 1138464961:15844
ds_in_pkts 1138466041:18 1138465981:13
ds_out_pkts 1138466041:11 1138465981:14
ds_in_bits 1138466041:20352 1138465981:927
ds_out_bits 1138466041:1457 1138465981:2998
ds_in_pkts 1138466581:308
ds_out_pkts 1138466581:206
ds_in_bits 1138466581:306392
ds_out_bits 1138466581:19234
ds_in_pkts 1138466941:105
ds_out_pkts 1138466941:66
ds_in_bits 1138466941:126598
ds_out_bits 1138466941:4113
ds_in_pkts 1138467181:13
ds_out_pkts 1138467181:13
ds_in_bits 1138467181:927
ds_out_bits 1138467181:1333
ds_in_pkts 1138468201:54
ds_out_pkts 1138467961:11 1138468201:38
ds_in_bits 1138468201:61602
ds_out_bits 1138467961:576 1138468201:14837
ds_in_pkts 1138469041:14 1138468861:23 1138468981:87
ds_out_pkts 1138469041:13 1138468861:19 1138468981:75
ds_in_bits 1138469041:11465 1138468861:28120 1138468981:79344
ds_out_bits 1138469041:1988 1138468861:1072 1138468981:11785
ds_in_pkts 1138469401:19 1138469221:29
ds_out_pkts 1138469401:17 1138469221:25
ds_in_bits 1138469401:11676 1138469221:21696
ds_out_bits 1138469401:4687 1138469221:5971
ds_in_pkts 1138469701:15
ds_out_pkts 1138469701:16
ds_in_bits 1138469701:2526
ds_out_bits 1138469701:1380
ds_in_pkts 1138470301:71 1138470121:43 1138470241:15 1138470061:631 1138470181:101
ds_out_pkts 1138470301:53 1138470121:29 1138470241:9 1138470061:347 1138470181:65
ds_in_bits 1138470301:59881 1138470121:46521 1138470241:16912 1138470061:927466 1138470181:110772
ds_out_bits 1138470301:5326 1138470121:2446 1138470241:783 1138470061:18508 1138470181:5654
ds_in_pkts 1138470541:16 1138470361:64 1138470421:199 1138470481:122
ds_out_pkts 1138470541:9 1138470361:42 1138470421:92 1138470481:88
ds_in_bits 1138470541:19290 1138470361:73611 1138470421:288009 1138470481:133162
ds_out_bits 1138470541:787 1138470361:3404 1138470421:4946 1138470481:7502
ds_in_pkts 1138470841:6 1138470661:57
ds_out_pkts 1138470841:6 1138470661:44
ds_in_bits 1138470841:674 1138470661:47609
ds_out_bits 1138470841:634 1138470661:3711
ds_in_pkts 1138470961:13 1138471021:1032 1138471201:6
ds_out_pkts 1138470961:13 1138471021:1263 1138471201:6
ds_in_bits 1138470961:893 1138471021:98092 1138471201:674
ds_out_bits 1138470961:12721 1138471021:1085461 1138471201:634
ds_in_pkts 1138471321:318 1138471381:29
ds_out_pkts 1138471321:288 1138471381:25
ds_in_bits 1138471321:134691 1138471381:16642
ds_out_bits 1138471321:55269 1138471381:4733
ds_in_pkts 1138471801:15 1138471561:48 1138471621:18 1138471741:110 1138471681:179
ds_out_pkts 1138471801:13 1138471561:46 1138471621:14 1138471741:61 1138471681:115
ds_in_bits 1138471801:10302 1138471561:33524 1138471621:15760 1138471741:117189 1138471681:228741
ds_out_bits 1138471801:1320 1138471561:5517 1138471621:1374 1138471741:16178 1138471681:8786
ds_in_pkts 1138471921:48 1138472101:47 1138472041:77 1138471861:38 1138471981:96
ds_out_pkts 1138471921:27 1138472101:35 1138472041:46 1138471861:34 1138471981:78
ds_in_bits 1138471921:62936 1138472101:23820 1138472041:77472 1138471861:30844 1138471981:86850
ds_out_bits 1138471921:2071 1138472101:15636 1138472041:4281 1138471861:3994 1138471981:8267
ds_in_pkts 1138472341:6 1138472161:50 1138472401:47 1138472221:394 1138472281:240
ds_out_pkts 1138472341:5 1138472161:39 1138472401:37 1138472221:260 1138472281:156
ds_in_bits 1138472341:2292 1138472161:41598 1138472401:27592 1138472221:458746 1138472281:260734
ds_out_bits 1138472341:577 1138472161:4095 1138472401:15778 1138472221:54477 1138472281:22344
ds_in_pkts 1138472521:21 1138472641:59 1138472701:27 1138472461:97 1138472581:122
ds_out_pkts 1138472521:22 1138472641:54 1138472701:23 1138472461:69 1138472581:77
ds_in_bits 1138472521:3200 1138472641:36201 1138472701:23966 1138472461:117134 1138472581:138442
ds_out_bits 1138472521:2014 1138472641:17359 1138472701:2198 1138472461:5222 1138472581:6720
ds_in_pkts 1138473001:16 1138472761:79 1138472941:54 1138472821:92 1138472881:23
ds_out_pkts 1138473001:14 1138472761:48 1138472941:40 1138472821:79 1138472881:38
ds_in_bits 1138473001:10228 1138472761:88677 1138472941:48515 1138472821:99921 1138472881:4976
ds_out_bits 1138473001:1379 1138472761:4116 1138472941:6662 1138472821:7611 1138472881:14575
ds_in_pkts 1138473121:19 1138473241:35 1138473061:45 1138473181:62
ds_out_pkts 1138473121:19 1138473241:35 1138473061:36 1138473181:52
ds_in_bits 1138473121:1567 1138473241:10074 1138473061:46265 1138473181:45589
ds_out_bits 1138473121:13355 1138473241:15353 1138473061:3186 1138473181:16139
ds_in_pkts 1138473601:169 1138473361:8 1138473421:21 1138473541:97 1138473481:45
ds_out_pkts 1138473601:155 1138473361:10 1138473421:21 1138473541:86 1138473481:31
ds_in_bits 1138473601:160266 1138473361:911 1138473421:3200 1138473541:87325 1138473481:45295
ds_out_bits 1138473601:32567 1138473361:3760 1138473421:1962 1138473541:20206 1138473481:2924
ds_in_pkts 1138473721:24 1138473841:46 1138473901:135 1138473661:17 1138473781:341
ds_out_pkts 1138473721:12 1138473841:35 1138473901:108 1138473661:12 1138473781:227
ds_in_bits 1138473721:28587 1138473841:33154 1138473901:176489 1138473661:20318 1138473781:391887
ds_out_bits 1138473721:946 1138473841:14864 1138473901:5650 1138473661:957 1138473781:14134
ds_in_pkts 1138474141:21 1138473961:99 1138474201:41 1138474021:125 1138474081:100
ds_out_pkts 1138474141:15 1138473961:68 1138474201:27 1138474021:81 1138474081:55
ds_in_bits 1138474141:19924 1138473961:111628 1138474201:43958 1138474021:127972 1138474081:121084
ds_out_bits 1138474141:1389 1138473961:5478 1138474201:2370 1138474021:8558 1138474081:15309
ds_in_pkts 1138474321:34 1138474441:64 1138474501:84 1138474261:120 1138474381:66
ds_out_pkts 1138474321:30 1138474441:59 1138474501:82 1138474261:93 1138474381:59
ds_in_bits 1138474321:30316 1138474441:31046 1138474501:92825 1138474261:143413 1138474381:28109
ds_out_bits 1138474321:3402 1138474441:8019 1138474501:8941 1138474261:7104 1138474381:19787
ds_in_pkts 1138474801:27 1138474561:40 1138474741:161 1138474621:41 1138474681:102
ds_out_pkts 1138474801:34 1138474561:35 1138474741:131 1138474621:25 1138474681:71
ds_in_bits 1138474801:25149 1138474561:30777 1138474741:155137 1138474621:50351 1138474681:84109
ds_out_bits 1138474801:2709 1138474561:3444 1138474741:11557 1138474621:1952 1138474681:33281
ds_in_pkts 1138474921:146 1138475041:6 1138474861:55 1138475101:85 1138474981:211
ds_out_pkts 1138474921:128 1138475041:5 1138474861:31 1138475101:48 1138474981:150
ds_in_bits 1138474921:76582 1138475041:3388 1138474861:66108 1138475101:92782 1138474981:244015
ds_out_bits 1138474921:16648 1138475041:605 1138474861:2597 1138475101:4611 1138474981:19144
ds_in_pkts 1138475401:6 1138475161:165 1138475221:13 1138475341:70 1138475281:88
ds_out_pkts 1138475401:5 1138475161:80 1138475221:13 1138475341:55 1138475281:101
ds_in_bits 1138475401:4003 1138475161:120631 1138475221:7178 1138475341:55518 1138475281:29116
ds_out_bits 1138475401:586 1138475161:7038 1138475221:1637 1138475341:5399 1138475281:10146
ds_in_pkts 1138475521:143 1138475641:52 1138475461:220 1138475581:39
ds_out_pkts 1138475521:124 1138475641:34 1138475461:207 1138475581:29
ds_in_bits 1138475521:134864 1138475641:62301 1138475461:61882 1138475581:39159
ds_out_bits 1138475521:21367 1138475641:2948 1138475461:32284 1138475581:2636
ds_in_pkts 1138475761:33 1138475821:9 1138475941:95 1138475881:156
ds_out_pkts 1138475761:38 1138475821:17 1138475941:64 1138475881:140
ds_in_bits 1138475761:18943 1138475821:7833 1138475941:104654 1138475881:152977
ds_out_bits 1138475761:16092 1138475821:1194 1138475941:5355 1138475881:18159
ds_in_pkts 1138476121:9 1138476241:79 1138476301:21 1138476061:305 1138476181:47
ds_out_pkts 1138476121:10 1138476241:62 1138476301:17 1138476061:227 1138476181:30
ds_in_bits 1138476121:1520 1138476241:81288 1138476301:16909 1138476061:350316 1138476181:51826
ds_out_bits 1138476121:1171 1138476241:4785 1138476301:2138 1138476061:44222 1138476181:2932
ds_in_pkts 1138476361:423 1138476541:142 1138476421:41 1138476481:14
ds_out_pkts 1138476361:266 1138476541:88 1138476421:43 1138476481:11
ds_in_bits 1138476361:583835 1138476541:163118 1138476421:41864 1138476481:15940
ds_out_bits 1138476361:20039 1138476541:7470 1138476421:3219 1138476481:901
ds_in_pkts 1138476721:120 1138476841:15 1138476901:102 1138476661:28 1138476781:6
ds_out_pkts 1138476721:82 1138476841:15 1138476901:65 1138476661:41 1138476781:7
ds_in_bits 1138476721:131645 1138476841:3062 1138476901:118340 1138476661:16334 1138476781:674
ds_out_bits 1138476721:7044 1138476841:1754 1138476901:6820 1138476661:4419 1138476781:686
ds_in_pkts 1138477201:19 1138476961:129 1138477021:16 1138477141:46 1138477081:98
ds_out_pkts 1138477201:19 1138476961:93 1138477021:16 1138477141:37 1138477081:57
ds_in_bits 1138477201:16890 1138476961:171120 1138477021:2816 1138477141:35262 1138477081:117567
ds_out_bits 1138477201:1569 1138476961:6009 1138477021:1810 1138477141:14938 1138477081:4264
ds_in_pkts 1138477441:45 1138477321:136 1138477261:142 1138477501:44 1138477381:35
ds_out_pkts 1138477441:39 1138477321:108 1138477261:82 1138477501:39 1138477381:28
ds_in_bits 1138477441:30491 1138477321:145663 1138477261:186524 1138477501:34890 1138477381:29004
ds_out_bits 1138477441:13525 1138477321:7963 1138477261:5588 1138477501:3600 1138477381:15287
ds_in_pkts 1138477741:23 1138477561:71 1138477801:5 1138477621:50 1138477681:89
ds_out_pkts 1138477741:24 1138477561:46 1138477801:5 1138477621:49 1138477681:74
ds_in_bits 1138477741:6023 1138477561:82322 1138477801:1213 1138477621:50478 1138477681:73097
ds_out_bits 1138477741:13987 1138477561:11611 1138477801:585 1138477621:3842 1138477681:7135
ds_in_pkts 1138477921:102 1138478041:1964 1138478101:78 1138477861:283 1138477981:152
ds_out_pkts 1138477921:80 1138478041:972 1138478101:62 1138477861:240 1138477981:102
ds_in_bits 1138477921:112732 1138478041:2912405 1138478101:65239 1138477861:313394 1138477981:176458
ds_out_bits 1138477921:12061 1138478041:52110 1138478101:6024 1138477861:13800 1138477981:9062
ds_in_pkts 1138478161:31 1138478221:75 1138478401:79 1138478341:26
ds_out_pkts 1138478161:26 1138478221:57 1138478401:61 1138478341:22
ds_in_bits 1138478161:27579 1138478221:78242 1138478401:59729 1138478341:15775
ds_out_bits 1138478161:2335 1138478221:5256 1138478401:7960 1138478341:13540
ds_in_pkts 1138478521:24 1138478641:67 1138478461:79 1138478581:45
ds_out_pkts 1138478521:16 1138478641:42 1138478461:56 1138478581:51
ds_in_bits 1138478521:24838 1138478641:82692 1138478461:76118 1138478581:51637
ds_out_bits 1138478521:1447 1138478641:3194 1138478461:5188 1138478581:3507
ds_in_pkts 1138479001:45 1138478761:119 1138478821:30 1138478941:127
ds_out_pkts 1138479001:39 1138478761:88 1138478821:30 1138478941:74
ds_in_bits 1138479001:42120 1138478761:115906 1138478821:16769 1138478941:150801
ds_out_bits 1138479001:2916 1138478761:17652 1138478821:4192 1138478941:6530
ds_in_pkts 1138479241:43 1138479121:115 1138479301:11 1138479061:25 1138479181:43
ds_out_pkts 1138479241:40 1138479121:81 1138479301:8 1138479061:17 1138479181:37
ds_in_bits 1138479241:39482 1138479121:126040 1138479301:11700 1138479061:26311 1138479181:29017
ds_out_bits 1138479241:3250 1138479121:17652 1138479301:752 1138479061:1503 1138479181:3883
ds_in_pkts 1138479361:47 1138479601:13 1138479541:25 1138479481:10
ds_out_pkts 1138479361:40 1138479601:13 1138479541:28 1138479481:11
ds_in_bits 1138479361:28471 1138479601:893 1138479541:18241 1138479481:1385
ds_out_bits 1138479361:15462 1138479601:12721 1138479541:2814 1138479481:1590
ds_in_pkts 1138479721:32 1138479841:50 1138479901:12 1138479661:82 1138479781:158
ds_out_pkts 1138479721:24 1138479841:37 1138479901:9 1138479661:51 1138479781:116
ds_in_bits 1138479721:30847 1138479841:52865 1138479901:12556 1138479661:77808 1138479781:178932
ds_out_bits 1138479721:2224 1138479841:3098 1138479901:800 1138479661:5680 1138479781:29859
ds_in_pkts 1138479961:243 1138480141:205 1138480021:106 1138480201:18 1138480081:295
ds_out_pkts 1138479961:156 1138480141:186 1138480021:84 1138480201:21 1138480081:203
ds_in_bits 1138479961:233759 1138480141:162551 1138480021:113601 1138480201:1493 1138480081:379174
ds_out_bits 1138479961:17055 1138480141:28236 1138480021:9996 1138480201:13351 1138480081:14455
ds_in_pkts 1138480501:47 1138480321:179 1138480441:39 1138480261:13 1138480381:18
ds_out_pkts 1138480501:36 1138480321:123 1138480441:32 1138480261:9 1138480381:14
ds_in_bits 1138480501:48672 1138480321:211396 1138480441:28099 1138480261:13912 1138480381:15097
ds_out_bits 1138480501:3759 1138480321:9683 1138480441:12394 1138480261:796 1138480381:1393
ds_in_pkts 1138480681:330 1138480801:31 1138480621:17 1138480741:113
ds_out_pkts 1138480681:179 1138480801:20 1138480621:12 1138480741:89
ds_in_bits 1138480681:445873 1138480801:36808 1138480621:19749 1138480741:146107
ds_out_bits 1138480681:11914 1138480801:1611 1138480621:869 1138480741:5265
ds_in_pkts 1138480921:19 1138481101:40 1138480861:112 1138481041:121
ds_out_pkts 1138480921:16 1138481101:45 1138480861:89 1138481041:65
ds_in_bits 1138480921:15730 1138481101:24638 1138480861:105994 1138481041:155866
ds_out_bits 1138480921:1489 1138481101:15226 1138480861:7676 1138481041:4667
ds_in_pkts 1138481161:31 1138481401:38 1138481341:13 1138481221:24 1138481281:67
ds_out_pkts 1138481161:21 1138481401:36 1138481341:15 1138481221:20 1138481281:62
ds_in_bits 1138481161:35704 1138481401:48475 1138481341:893 1138481221:18803 1138481281:64007
ds_out_bits 1138481161:1761 1138481401:2509 1138481341:12841 1138481221:2033 1138481281:13866
ds_in_pkts 1138481521:91 1138481641:45 1138481461:49 1138481581:17
ds_out_pkts 1138481521:58 1138481641:37 1138481461:30 1138481581:24
ds_in_bits 1138481521:119664 1138481641:64259 1138481461:45871 1138481581:1489
ds_out_bits 1138481521:3987 1138481641:2239 1138481461:2538 1138481581:3445
ds_in_pkts 1138481881:12 1138481821:25 1138482001:61
ds_out_pkts 1138481881:11 1138481821:25 1138482001:66
ds_in_bits 1138481881:8080 1138481821:6760 1138482001:30813
ds_out_bits 1138481881:1344 1138481821:4742 1138482001:13662
ds_in_pkts 1138482121:5 1138482301:27
ds_out_pkts 1138482121:11 1138482181:18 1138482301:27
ds_in_bits 1138482121:212 1138482301:1881
ds_out_bits 1138482121:4910 1138482181:912 1138482301:16404
ds_in_pkts 1138482361:48048 1138482541:6 1138482481:41800
ds_out_pkts 1138482361:26621 1138482541:7 1138482481:25868
ds_in_bits 1138482361:43866676 1138482541:674 1138482481:34867998
ds_out_bits 1138482361:1798736 1138482541:686 1138482481:1824470
ds_in_pkts 1138482721:41 1138482901:5
ds_out_pkts 1138482721:41 1138482901:5
ds_in_bits 1138482721:4321 1138482901:614
ds_out_bits 1138482721:26770 1138482901:582
ds_in_pkts 1138482961:6 1138483081:13
ds_out_pkts 1138482961:7 1138483081:13
ds_in_bits 1138482961:674 1138483081:893
ds_out_bits 1138482961:686 1138483081:12721
ds_in_pkts 1138483501:6 1138483261:6 1138483381:13
ds_out_pkts 1138483501:6 1138483261:6 1138483381:13
ds_in_bits 1138483501:674 1138483261:674 1138483381:893
ds_out_bits 1138483501:634 1138483261:634 1138483381:12721
ds_in_pkts 1138483681:15 1138483621:19 1138483741:11
ds_out_pkts 1138483681:16 1138483621:19 1138483741:13
ds_in_bits 1138483681:2526 1138483621:1567 1138483741:789
ds_out_bits 1138483681:1380 1138483621:13355 1138483741:12721
ds_in_pkts 1138483921:18 1138483981:13 1138484041:6
ds_out_pkts 1138483921:18 1138483981:14 1138484041:6
ds_in_bits 1138483921:1507 1138483981:890 1138484041:674
ds_out_bits 1138483921:13303 1138483981:14229 1138484041:634
ds_in_pkts 1138484161:43 1138484221:13 1138484401:5
ds_out_pkts 1138484161:26 1138484221:15 1138484401:5
ds_in_bits 1138484161:52146 1138484221:778 1138484401:614
ds_out_bits 1138484161:2322 1138484221:12715 1138484401:582
ds_in_pkts 1138484521:6 1138484641:22 1138484461:9 1138484581:15
ds_out_pkts 1138484521:6 1138484641:25 1138484461:9 1138484581:15
ds_in_bits 1138484521:674 1138484641:1629 1138484461:694 1138484581:2526
ds_out_bits 1138484521:634 1138484641:12127 1138484461:9027 1138484581:1328
ds_in_pkts 1138484821:5
ds_out_pkts 1138485001:5 1138484821:5 1138484941:9
ds_in_bits 1138484821:614
ds_out_bits 1138485001:272 1138484821:582 1138484941:456
ds_in_pkts 1138485241:6 1138485181:13
ds_out_pkts 1138485241:6 1138485181:14
ds_in_bits 1138485241:686 1138485181:893
ds_out_bits 1138485241:634 1138485181:12781
ds_in_pkts 1138485421:5 1138485541:15
ds_out_pkts 1138485481:9 1138485421:5 1138485541:16
ds_in_bits 1138485421:614 1138485541:2526
ds_out_bits 1138485481:456 1138485421:582 1138485541:1380
ds_in_pkts 1138485721:4 1138485781:1
ds_out_pkts 1138485721:10 1138485781:1
ds_in_bits 1138485721:168 1138485781:40
ds_out_bits 1138485721:4864 1138485781:60
ds_in_pkts 1138486081:8
ds_out_pkts 1138486081:16
ds_in_bits 1138486081:344
ds_out_bits 1138486081:6594
ds_in_pkts 1138486441:29 1138486501:13
ds_out_pkts 1138486441:29 1138486501:12
ds_in_bits 1138486441:3480 1138486501:902
ds_out_bits 1138486441:14101 1138486501:12669
ds_in_pkts 1138486681:18 1138486801:24
ds_out_pkts 1138486681:22 1138486801:31
ds_in_bits 1138486681:1392 1138486801:2066
ds_out_bits 1138486681:16297 1138486801:14161
ds_in_pkts 1138487161:18 1138487341:9
ds_out_pkts 1138487161:18 1138487341:14
ds_in_bits 1138487161:1507 1138487341:618
ds_out_bits 1138487161:13303 1138487341:9264
ds_in_pkts 1138487641:9 1138487461:5 1138487701:6
ds_out_pkts 1138487641:10 1138487461:5 1138487701:6
ds_in_bits 1138487641:694 1138487461:614 1138487701:674
ds_out_bits 1138487641:9087 1138487461:582 1138487701:634
ds_in_pkts 1138487761:18 1138487941:14
ds_out_pkts 1138487761:11 1138487941:13
ds_in_bits 1138487761:20352 1138487941:954
ds_out_bits 1138487761:1457 1138487941:12721
ds_in_pkts 1138488121:5 1138488301:21 1138488241:13
ds_out_pkts 1138488121:5 1138488301:22 1138488241:13
ds_in_bits 1138488121:614 1138488301:3200 1138488241:878
ds_out_bits 1138488121:582 1138488301:2014 1138488241:12729
ds_in_pkts 1138488601:6 1138488541:9
ds_out_pkts 1138488601:7 1138488541:11
ds_in_bits 1138488601:674 1138488541:618
ds_out_bits 1138488601:686 1138488541:9126
ds_in_pkts 1138488661:5 1138488901:14
ds_out_pkts 1138488841:5 1138488661:5 1138488901:14 1138488781:9
ds_in_bits 1138488661:876 1138488901:954
ds_out_bits 1138488841:272 1138488661:335 1138488901:12781 1138488781:456
ds_in_pkts 1138488961:6
ds_out_pkts 1138488961:15
ds_in_bits 1138488961:674
ds_out_bits 1138488961:1090
ds_in_pkts 1138489261:15
ds_out_pkts 1138489261:15
ds_in_bits 1138489261:2526
ds_out_bits 1138489261:1328
ds_in_pkts 1138489561:2 1138489621:5 1138489681:8
ds_out_pkts 1138489741:9 1138489561:2 1138489621:5 1138489681:19
ds_in_bits 1138489561:104 1138489621:614 1138489681:356
ds_out_bits 1138489741:456 1138489561:104 1138489621:582 1138489681:8192
ds_in_pkts 1138490161:16
ds_out_pkts 1138490161:16
ds_in_bits 1138490161:2578
ds_out_bits 1138490161:1380
ds_in_pkts 1138491061:15
ds_out_pkts 1138491061:16
ds_in_bits 1138491061:2526
ds_out_bits 1138491061:1380
ds_in_pkts 1138491361:39
ds_out_pkts 1138491361:24
ds_in_bits 1138491361:48528
ds_out_bits 1138491361:2218
ds_in_pkts 1138491841:21
ds_out_pkts 1138491841:21
ds_in_bits 1138491841:840
ds_out_bits 1138491841:1260
ds_in_pkts 1138492021:15 1138492141:21
ds_out_pkts 1138492021:16 1138492141:21
ds_in_bits 1138492021:2526 1138492141:840
ds_out_bits 1138492021:1380 1138492141:1260
ds_in_pkts 1138492321:21 1138492441:21
ds_out_pkts 1138492321:21 1138492441:21
ds_in_bits 1138492321:840 1138492441:840
ds_out_bits 1138492321:1260 1138492441:1260
ds_in_pkts 1138492681:21
ds_out_pkts 1138492681:21
ds_in_bits 1138492681:840
ds_out_bits 1138492681:1260
ds_in_pkts 1138492921:15 1138492981:21
ds_out_pkts 1138492921:16 1138492861:9 1138492981:21
ds_in_bits 1138492921:2526 1138492981:840
ds_out_bits 1138492921:1380 1138492861:456 1138492981:1260
ds_in_pkts 1138493281:21
ds_out_pkts 1138493281:21 1138493221:9
ds_in_bits 1138493281:840
ds_out_bits 1138493281:1260 1138493221:456
ds_in_pkts 1138493461:21 1138493581:21
ds_out_pkts 1138493521:9 1138493461:22 1138493581:21
ds_in_bits 1138493461:840 1138493581:840
ds_out_bits 1138493521:456 1138493461:1320 1138493581:1260
ds_in_pkts 1138493761:21 1138493881:15
ds_out_pkts 1138493761:30 1138494001:9 1138493881:16
ds_in_bits 1138493761:840 1138493881:2526
ds_out_bits 1138493761:1716 1138494001:456 1138493881:1380
ds_in_pkts 1138494121:21
ds_out_pkts 1138494121:21 1138494241:9
ds_in_bits 1138494121:840
ds_out_bits 1138494121:1260 1138494241:456
ds_in_pkts 1138494481:21
ds_out_pkts 1138494481:30
ds_in_bits 1138494481:840
ds_out_bits 1138494481:1716
ds_in_pkts 1138494781:21
ds_out_pkts 1138494661:9 1138494781:30
ds_in_bits 1138494781:840
ds_out_bits 1138494661:456 1138494781:1716
ds_in_pkts 1138494961:39 1138495141:21 1138495081:21
ds_out_pkts 1138494961:32 1138495021:9 1138495141:21 1138495081:21
ds_in_bits 1138494961:21192 1138495141:840 1138495081:840
ds_out_bits 1138494961:2717 1138495021:456 1138495141:1260 1138495081:1260
